pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
9,A10,A10_1,A10_2,A,10,residual_balance,0.002171030268073,5.760967418551445,5.763138448819518,3.1229108572006226e-05,1517,0,24,24,0.4681732974976439,0.0,1.9705159719486296,1.4965793181274931,1.6183063594518243,2.568636645142323,0.008267510815871,0.2405139874878675
9,A10,A10_1,A10_2,A,10,adaptive_bb_proxy,0.002171030268073,2.2102827802300453,2.2124538104981184,2.796947956085205e-05,681,0,24,24,0.4682163287744039,0.0,1.9705159719486296,1.4956167686756512,1.617262471755723,2.567277367414201,0.0082621934311473,0.2410024633315268
10,A11,A11_1,A11_2,A,10,fixed_1_1,0.0021748021245002,9.172688798978925,9.174863601103423,3.170222043991089e-05,2619,0,24,24,0.5240644369064401,0.0,2.164418398891917,1.589485432892784,1.8062016895845967,3.0571226391346,0.008780749439029,0.2656293100697198
10,A11,A11_1,A11_2,A,10,fixed_1_18,0.0021748021245002,6.624810637906194,6.626985440030694,3.086403012275696e-05,1583,0,24,24,0.5241087604136255,0.0,2.164418398891917,1.5892001962331723,1.8058210649869952,3.056674941213726,0.0087791737142145,0.2657610945064801
10,A11,A11_1,A11_2,A,10,residual_balance,0.0021748021245002,5.403914656490088,5.406089458614588,2.9753893613815308e-05,1520,0,24,24,0.5240656798653895,0.0,2.164418398891917,1.589466804140272,1.8061758224933573,3.0570810923351424,0.0087806465287382,0.2656379168864617
10,A11,A11_1,A11_2,A,10,adaptive_bb_proxy,0.0021748021245002,2.662412002682686,2.664586804807186,2.9394403100013733e-05,677,0,24,24,0.5241596107644285,0.0,2.164418398891917,1.5888540787299736,1.805374233037027,3.056112990179157,0.0087772616670771,0.2659210069815245
11,A12,A12_1,A12_2,A,10,fixed_1_1,0.0021653212606906,11.361109094694257,11.363274415954947,3.227032721042633e-05,2578,0,24,24,0.5567905531687993,0.0,1.82081378449932,1.569915749129751,1.4288128051848934,2.453509869309648,0.0086726411882906,0.1377944507595114
11,A12,A12_1,A12_2,A,10,fixed_1_18,0.0021653212606906,7.664999144151807,7.6671644654124975,3.101862967014313e-05,1563,0,24,24,0.556891003089486,0.0,1.82081378449932,1.5697584657862471,1.4284388084548998,2.4528990705482405,0.0086717723123628,0.1378808315551989
11,A12,A12_1,A12_2,A,10,residual_balance,0.0021653212606906,5.159263217821717,5.161428539082408,2.872385084629059e-05,1505,0,24,24,0.5567977089889244,0.0,1.82081378449932,1.5699026853930034,1.428785101756322,2.453455844943805,0.008672569020659,0.1378016254288042
11,A12,A12_1,A12_2,A,10,adaptive_bb_proxy,0.0021653212606906,1.351472344249487,1.3536376655101776,2.43261456489563e-05,667,0,24,24,0.5570060445560892,0.0,1.82081378449932,1.5695681319211192,1.4280082452931946,2.452168010518821,0.0086707208563728,0.1379853638619884
12,A13,A13_1,A13_2,A,10,fixed_1_1,0.001371968537569,4.9906934797763824,4.992065448313952,2.8798356652259827e-05,2706,0,24,24,0.5698200892278469,0.0,0.9601188679085876,0.5401298761794513,0.9021487285603994,2.213148082030672,0.002983824204437,0.4374343696052496
12,A13,A13_1,A13_2,A,10,fixed_1_18,0.001371968537569,3.0550086703151464,3.0563806388527155,2.810172736644745e-05,1631,0,24,24,0.5699478128247589,0.0,0.9601188679085876,0.5397423313530665,0.902170535406035,2.21357475849065,0.0029816833015092,0.4378380121534151
12,A13,A13_1,A13_2,A,10,residual_balance,0.001371968537569,2.957453703507781,2.95882567204535,2.653896808624268e-05,1539,0,24,24,0.5698273931230015,0.0,0.9601188679085876,0.540107793375735,0.902149050447904,2.2131652282826164,0.0029837022130287,0.4374573696779014
12,A13,A13_1,A13_2,A,10,adaptive_bb_proxy,0.001371968537569,2.41560972481966,2.416981693357229,2.997368574142456e-05,645,0,24,24,0.570086754995865,0.0,0.9601188679085876,0.53929933839134,0.9021845678625546,2.214018623001836,0.0029792360880151,0.4382994060250832
13,A14,A14_1,A14_2,A,10,fixed_1_1,0.0035720989108085,12.095964161679149,12.099536260589955,6.247498095035553e-05,2537,0,24,24,0.5837406263784634,0.0,4.144017053855025,4.191603745535172,4.071415483067553,4.708388220077602,0.0231555580665222,-0.0114832277620255
13,A14,A14_1,A14_2,A,10,fixed_1_18,0.0035720989108085,8.76541561447084,8.768987713381648,3.699213266372681e-05,1531,0,24,24,0.583560683424721,0.0,4.144017053855025,4.1918038938955,4.071412046097625,4.708021877580098,0.0231566637404506,-0.0115315259127635
13,A14,A14_1,A14_2,A,10,residual_balance,0.0035720989108085,8.96463231742382,8.968204416334629,3.5315752029418945e-05,1469,0,24,24,0.5837354055599662,0.0,4.144017053855025,4.191619564503958,4.071418463653102,4.7083629365586095,0.0231556454548043,-0.0114870450650386
13,A14,A14_1,A14_2,A,10,adaptive_bb_proxy,0.0035720989108085,2.392642315477133,2.3962144143879414,2.841278910636902e-05,645,0,24,24,0.5833875811514176,0.0,4.144017053855025,4.192040034250859,4.071419999273391,4.707571738674622,0.0231579682439396,-0.0115885093547449
14,P01,P01_1,P01_2,P,10,fixed_1_1,0.0015956480056047,12.10410464927554,12.105700297281146,3.330223262310028e-05,3073,0,24,24,0.05521903422611,0.0,22.85724879621874,21.270829373722187,21.01226054431749,23.18496708525885,0.1175058413407887,0.0694055280511241
14,P01,P01_1,P01_2,P,10,fixed_1_18,0.0015956480056047,9.210707014426587,9.212302662432194,3.2668933272361755e-05,1829,0,24,24,0.0546181405431462,0.0,22.85724879621874,21.27028269789033,21.011602831485938,23.183983150624456,0.1175028213549464,0.0694294450079167
14,P01,P01_1,P01_2,P,10,residual_balance,0.0015956480056047,9.464111076667905,9.46570672467351,3.074854612350464e-05,1740,0,24,24,0.0552161428758197,0.0,22.85724879621874,21.2708026751724,21.012232276053588,23.18493667290379,0.1175056938507449,0.0694066961072636
14,P01,P01_1,P01_2,P,10,adaptive_bb_proxy,0.0015956480056047,3.367335395887494,3.368931043893099,2.855248749256134e-05,772,0,24,24,0.0539981730351797,0.0,22.85724879621874,21.26964852596231,21.01084697357896,23.182847295822004,0.1174993180168937,0.0694571899011745
15,P02,P02_1,P02_2,P,10,fixed_1_1,0.002170443534851,5.484483666718006,5.486654110252857,2.0854175090789795e-05,2046,0,17,18,0.5010871123421244,0.0,10.701022489119236,10.354878396285583,10.334511729179528,11.719728732912117,0.0572031619716845,0.0323468241643803
15,P02,P02_1,P02_2,P,10,fixed_1_18,0.002170443534851,4.08199966698885,4.084170110523701,2.172216773033142e-05,1228,0,17,18,0.5010777482929762,0.0,10.701022489119236,10.35467705939369,10.334153441055255,11.719502557763883,0.0572020497319848,0.032365638898402
15,P02,P02_1,P02_2,P,10,residual_balance,0.002170443534851,4.233833972364664,4.236004415899515,2.2355467081069943e-05,1230,0,17,18,0.5010871989018112,0.0,10.701022489119236,10.354870540990907,10.33449230681157,11.719709091834746,0.0572031185769022,0.0323475582339221
15,P02,P02_1,P02_2,P,10,adaptive_bb_proxy,0.002170443534851,1.961720796301961,1.963891239836812,2.1321699023246765e-05,524,0,17,18,0.5010619868774757,0.0,10.701022489119236,10.354443232104009,10.333734575434876,11.719189725348771,0.0572007580064991,0.0323874898280606
16,P03,P03_1,P03_2,P,10,fixed_1_1,0.0022162962704896,7.1666033286601305,7.16881962493062,1.8807128071784973e-05,1689,0,13,14,0.05412814852425,0.0,23.5174590485668,23.96294411050698,23.612505725395074,25.06598841041023,0.1323778146697947,-0.0189427378620783
16,P03,P03_1,P03_2,P,10,fixed_1_18,0.0022162962704896,4.26807202026248,4.2702883165329695,1.7881393432617188e-05,1001,0,13,14,0.0540683518831066,0.0,23.5174590485668,23.96291913338693,23.61253500865581,25.066244801600497,0.1323776766893966,-0.0189416757949563
16,P03,P03_1,P03_2,P,10,residual_balance,0.0022162962704896,3.6918621379882097,3.6940784342586994,1.905485987663269e-05,969,0,13,14,0.0541277164178226,0.0,23.5174590485668,23.962941680601148,23.61250887191367,25.066008640027995,0.1323778012463346,-0.0189426345385932
16,P03,P03_1,P03_2,P,10,adaptive_bb_proxy,0.0022162962704896,1.1722984462976456,1.1745147425681353,1.6942620277404785e-05,407,0,13,14,0.0540205427831184,0.0,23.5174590485668,23.962889067031075,23.612567513240545,25.06653053238689,0.1323775105946769,-0.0189403973253821
17,P04,P04_1,P04_2,P,10,fixed_1_1,0.0021822955459356,8.340002860873938,8.342185156419873,2.7166679501533508e-05,2546,0,20,20,0.0517728649637926,0.0,53.63862132681312,52.14416230542257,52.23438268620923,54.76537333054901,0.2880585216051269,0.0278616225477904
17,P04,P04_1,P04_2,P,10,fixed_1_18,0.0021822955459356,6.937590379267931,6.939772674813867,3.0288472771644592e-05,1520,0,20,20,0.0517588587038833,0.0,53.63862132681312,52.14338534587603,52.233825323312125,54.764782739396615,0.2880542294694702,0.0278761076245377
17,P04,P04_1,P04_2,P,10,residual_balance,0.0021822955459356,6.958721965551376,6.960904261097312,2.932921051979065e-05,1424,0,20,20,0.0517758768230476,0.0,53.63862132681312,52.14415878094285,52.23437443210893,54.76536290708246,0.2880585021349433,0.0278616882556633
17,P04,P04_1,P04_2,P,10,adaptive_bb_proxy,0.0021822955459356,2.979717941954732,2.981900237500668,2.5462359189987183e-05,635,0,20,20,0.0517580218345276,0.0,53.63862132681312,52.14255886592414,52.23321233201322,54.76413110430725,0.2880496637696382,0.027891515924219
18,P05,P05_1,P05_2,P,10,fixed_1_1,0.0031002555042505,9.343369590118527,9.346469845622778,4.103034734725952e-05,2696,0,21,21,0.0503638491900536,0.0,54.306525889218,52.7720563740443,52.643379976291406,55.14028313484585,0.2915271790566053,0.0282557112621216
18,P05,P05_1,P05_2,P,10,fixed_1_18,0.0031002555042505,8.214027686044574,8.217127941548824,3.011897206306457e-05,1606,0,21,21,0.0502966332543006,0.0,54.306525889218,52.77156972321269,52.64284112667623,55.13968055008146,0.2915244906651749,0.0282646724472395
18,P05,P05_1,P05_2,P,10,residual_balance,0.0031002555042505,7.018543254584074,7.0216435100883245,2.782046794891357e-05,1516,0,21,21,0.0503614362124922,0.0,54.306525889218,52.77201592574803,52.643336400443545,55.14023403011441,0.2915269556092258,0.0282564560767751
18,P05,P05_1,P05_2,P,10,adaptive_bb_proxy,0.0031002555042505,3.7820023857057095,3.78510264120996,2.802349627017975e-05,662,0,21,21,0.0510875928139977,0.0,54.306525889218,52.77102232704317,52.64264672656545,55.13945422611884,0.2915214666999916,0.0282747521965985
19,P06,P06_1,P06_2,P,10,fixed_1_1,0.0023878999054431,14.499874589964747,14.50226248987019,3.608502447605133e-05,2756,0,24,24,0.2270905921310699,0.0,24.52069209479032,24.180973225328987,24.069123848539327,26.102775936790582,0.1335822667446911,0.0138543752414919
19,P06,P06_1,P06_2,P,10,fixed_1_18,0.0023878999054431,8.706558346748352,8.708946246653795,3.279745578765869e-05,1652,0,24,24,0.2270686635063606,0.0,24.52069209479032,24.18062486026306,24.068821817062062,26.10260375082368,0.1335803422814064,0.0138685822249075
19,P06,P06_1,P06_2,P,10,residual_balance,0.0023878999054431,7.848579810932279,7.850967710837722,3.07280570268631e-05,1651,0,24,24,0.2270913367832915,0.0,24.52069209479032,24.180961216975668,24.06911112850685,26.10276634515447,0.1335822004072844,0.0138548649647539
19,P06,P06_1,P06_2,P,10,adaptive_bb_proxy,0.0023878999054431,4.590217864140868,4.592605764046311,2.800486981868744e-05,708,0,24,24,0.2270604790894294,0.0,24.52069209479032,24.18022096344987,24.06846051693191,26.102387627193668,0.1335781110456602,0.0138850538975514
20,P07,P07_1,P07_2,P,10,fixed_1_1,0.0024757646024227,12.212775273248551,12.215251037850976,3.341399133205414e-05,2904,0,24,24,0.0537235333261831,0.0,22.9139415528091,21.975929314719192,21.846367080257085,23.33863386565066,0.121401005010267,0.0409363110196059
20,P07,P07_1,P07_2,P,10,fixed_1_18,0.0024757646024227,8.15080226957798,8.153278034180403,3.180652856826782e-05,1744,0,24,24,0.0537855711014508,0.0,22.9139415528091,21.974970914217383,21.84577391916226,23.33824319792656,0.1213957105454707,0.0409781371061218
20,P07,P07_1,P07_2,P,10,residual_balance,0.0024757646024227,6.646830106154084,6.649305870756507,3.444403409957886e-05,1611,0,24,24,0.0537267268747159,0.0,22.9139415528091,21.97587962046625,21.846332440230945,23.3386062715385,0.1214007304857104,0.0409384797539909
20,P07,P07_1,P07_2,P,10,adaptive_bb_proxy,0.0024757646024227,4.306246986612678,4.3087227512151,3.473833203315735e-05,725,0,24,24,0.0538429221242541,0.0,22.9139415528091,21.97391570804998,21.84509939755556,23.33777456244001,0.1213898812998729,0.0410241879422458
21,P08,P08_1,P08_2,P,10,fixed_1_1,0.002733128145337105,7.400171825662255,7.402904953807592,2.0926818251609802e-05,1761,0,14,15,0.05734515398822532,0.0,42.15570566841707,42.36971521974533,42.13346642917002,43.19059164494792,0.23406181991269367,-0.005076644974480571
21,P08,P08_1,P08_2,P,10,fixed_1_18,0.002733128145337105,3.150779826566577,3.153512954711914,2.031773328781128e-05,1053,0,14,15,0.05751800248945227,0.0,42.15570566841707,42.369553399301935,42.13334865280468,43.19049717612564,0.23406092597259323,-0.005072806337673708
21,P08,P08_1,P08_2,P,10,residual_balance,0.002733128145337105,2.8886896409094334,2.8914227690547705,1.8483027815818787e-05,1047,0,14,15,0.05735507476976115,0.0,42.15570566841707,42.36970195217405,42.133454683383036,43.19058125558935,0.23406174661902474,-0.005076330246709615
21,P08,P08_1,P08_2,P,10,adaptive_bb_proxy,0.002733128145337105,1.4098174758255482,1.4125506039708853,1.8533319234848022e-05,442,0,14,15,0.057709297905353674,0.0,42.15570566841707,42.36935577758511,42.13318919748427,43.19035571594211,0.23405983425653015,-0.005068118438048108
